Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Vietnam,VNM,43190.8,45120.08,46594.42,47847.11,48115.15,51047.36,53857.22,55975.35,59070.88,62212.14,63960.7,64362.18,66213.43,68153.05,72397.95,75115.43,77594.4,78922.2,79452.18,81504.53,82375.18,83187.94,83432.35,84320.76,84408.59,83532.17,81437.96,81097.23,81225.57,80481.86
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,"Yemen, Rep.",YEM,8892.486,8895.512,8752.874,10655.08,14726.64,14663.26,15027.1,15832.08,16210.63,17344.3,19315.61,19417.01,19473.13,20216.1,19589.95,20465.18,20811.15,19937.87,18710.21,19438.69,23053.11,22326.92,19798.18,22364.46,20949.81,12262.46,9346.376,10135.27,10621.26,10607.71
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Zambia,ZMB,12034.28,12188.44,12271.64,12180.08,12064.81,11978.39,11248.88,11496.12,12476.69,11930.51,11542.68,11825.01,12798.7,13838.56,13837.54,14455.05,13431.72,13714.48,13823.63,13325.67,14410.15,13866.2,15462.31,15732.08,15593.85,15821.26,15636.33,15020.21,15245.6,15619.32
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Zimbabwe,ZWE,9614.534,8721.383,9327.047,7798.534,8466.705,8865.507,10336.15,10449.16,11142.05,11670.61,11651.43,11840.81,11105.19,10965.44,11186.39,11196.79,10953.67,11227.56,11368.11,11831.59,12270.46,12642.2,12464.66,12338.68,11373.27,12259.38,11867.13,12062.03,12336.66,12551.25
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Africa Eastern and Southern,AFE,320608.7,321179.207,326870.391,330294.42,339338.682,347458.763,351469.829,359460.431,377537.533,380668.713,380595.401,382942.702,403819.439,416978.088,425994.594,443066.678,442280.705,468927.247,486798.814,487654.636,503896.844,508716.504,494571.786,496833.562,501343.301,509911.936,515167.832,518250.051,519976.986,525302.326
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Africa Western and Central,AFW,225168.244,244594.314,253945.799,259032.771,264789.077,263704.979,269402.475,266682.908,262837.303,255058.994,261648.726,261809.047,257348.206,273292.218,279446.21,289668.262,288452.848,286424.783,287836.276,284054.014,300378.813,308017.785,310780.976,315606.487,323415.048,330460.665,343194.085,349765.804,359345.883,366619.843
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Arab World,ARB,407364.212,394501.307,409298.564,435089.092,457861.036,473240.538,484775.314,506862.226,530683.35,541438.983,565065.254,555319.293,552463.647,569794.784,589815.12,610514.672,621196.459,625564.831,640565.935,628794.946,647391.48,629383.165,684245.456,669134.838,660747.788,671151.565,696084.342,715760.133,733404.567,747464.417
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Caribbean small states,CSS,20358.017,20841.584,21084.292,19636.917,18332.743,17197.221,16445.475,15204.469,14123.891,13510.217,12548.439,12988.486,13291.806,14600.25,14792.478,15192.083,16004.583,16281.02,16519.442,16795.025,17169.648,17273.96,17318.055,17565.064,17641.591,17232.972,16141.068,16344.251,16467.197,16818.443
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Central Europe and the Baltics,CEB,155063.383,147231.543,139563.447,131475.925,124041.26,120539.417,119824.534,117755.365,113646.327,110461.865,107047.694,104329.561,103005.804,103931.959,102133.374,102015.056,101925.029,101025.738,100259.439,98193.21,98414.266,95327.969,94227.037,92777.596,91512.534,91104.179,89516.592,89713.987,88668.149,87965.305
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Early-demographic dividend,EAR,2140200.324,2201241.426,2208825.825,2260258.657,2290275.342,2348256.864,2398046.288,2427030.458,2449584.122,2480373.633,2535154.06,2531506.451,2534697.51,2592176.787,2635639.216,2692639.116,2737713.758,2771282.356,2809425.18,2765508.429,2797287.505,2800819.204,2855785.748,2844076.626,2863741.026,2874461.245,2919037.78,2962073.217,2979006.178,2960830.478
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,East Asia & Pacific,EAS,1528870.173,1548273.695,1564890.13,1581054.147,1615398.316,1668629.514,1679910.918,1642999.51,1644963.097,1675242.508,1691690.194,1690398.927,1675085.929,1663399.371,1735297.92,1758345.421,1824511.843,1856409.854,1859163.01,1897578.499,1938357.527,2036005.642,2037883.968,2029339.579,2060708.854,2053351.265,2003102.894,2047503.067,2077515.751,2077299.86
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,East Asia & Pacific (excluding high income),EAP,1292746.79,1312420.708,1330659.252,1347966.325,1379874.127,1434357.708,1453758.763,1416316.848,1418607.774,1434113.355,1440993.612,1429700.784,1420370.889,1448057.346,1500657.4,1543245.401,1590380.017,1625780.07,1645817.623,1680479.506,1730262.641,1778900.579,1781680.174,1810728.026,1830567.208,1828589.15,1794654.978,1816413.513,1847662.473,1862775.479
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,East Asia & Pacific (IDA & IBRD countries),TEA,1266123.261,1287298.428,1306878.201,1325538.603,1358780.617,1414688.22,1435731.319,1399522.179,1403091.42,1419714.186,1427962.718,1416315.642,1406788.599,1434329.118,1486813.454,1529229.867,1575783.94,1610688.008,1630174.126,1664334.196,1713560.408,1762032.032,1764578.593,1793582.371,1813297.2,1811384.528,1777311.003,1798477.604,1829714.151,1844699.205
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Euro area,EMU,379047.467,375486.707,369553.825,364218.154,360625.256,358919.136,358990.897,355717.55,351530.27,348457.236,347991.901,343272.192,339223.189,334857.467,328980.064,323391.485,318783.787,316592.146,313677.855,309716.75,306664.163,298576.206,296323.757,292699.081,288037.379,289245.664,287329.869,285611.625,279458.921,277104.628
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Europe & Central Asia,ECS,1717749.054,1669986.003,1576359.68,1537426.628,1480458.252,1444562.728,1422634.78,1375173.964,1355380.865,1357274.953,1368238.019,1362750.274,1373039.796,1403292.485,1398674.081,1406804.907,1400725.272,1405839.532,1405962.652,1351708.539,1376417.162,1384174.453,1380657.155,1378761.654,1370702.348,1372641.368,1387034.035,1406341.511,1434865.867,1448453.158
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Europe & Central Asia (excluding high income),ECA,1083896.279,1045595.83,964806.578,934403.776,882606.49,850739.677,828414.755,786499.668,775392.498,785493.27,803595.563,809532.143,827313.918,865797.337,873485.025,890827.802,893386.827,906290.637,915561.231,872265.497,904482.341,927604.714,929083.188,936182.691,936486.602,938440.011,954646.244,975793.926,1012224.829,1029863.74
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Europe & Central Asia (IDA & IBRD countries),TEC,1163798.448,1120585.496,1035129.175,1001786.475,948492.449,914891.628,892031.238,849363.463,835863.383,844688.385,860895.928,865402.582,882842.518,921894.568,929195.957,946769.204,949819.58,962448.993,971287.548,927216.771,959607.959,979786.766,981263.517,988152.034,987812.996,989478.501,1004744.823,1026284.013,1062235.829,1079302.848
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,European Union,EUU,528593.848,517709.607,504091.184,493118.461,484314.861,479847.623,479462.547,474425.487,466315.371,460496.007,457214.768,450099.521,444319.051,440738.402,433079.254,427195.603,422484.387,419181.484,415008.475,409059.037,406314.209,394970.232,391837.177,386375.802,380524.49,381118.584,377565.954,376045.647,368734.51,365363.219
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Fragile and conflict affected situations,FCS,755388.658,751184.697,760466.725,778079.195,806232.892,824559.853,846745.011,863389.217,886486.375,878238.332,898140.733,891775.961,886917.951,892587.624,929017.028,954173.57,960821.453,971609.22,987387.625,976527.529,1006257.728,972921.13,1015222.698,1009624.726,1002914.796,1010437.908,1023377.989,1037833.282,1044450.024,1040323.763
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Heavily indebted poor countries (HIPC),HPC,312137.796,325387.254,334826.22,339433.932,347401.596,353175.795,358990.533,368418.969,386249.711,390090.018,396070.832,395249.18,416641.289,431827.091,438899.887,460119.976,460886.121,471808.521,486185.897,491224.068,510745.023,519868.935,529941.019,544306.777,553943.658,567977.8,580978.003,586661.687,598656.862,608372.087
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,High income,HIC,1743350.131,1749444.868,1751383.59,1741350.673,1753066.313,1751716.517,1748661.607,1742406.192,1724305.042,1714910.173,1723140.195,1716458.018,1696650.724,1665747.457,1680697.249,1664780.042,1683886.387,1675878.718,1663035.754,1633799.612,1643866.853,1700462.767,1714622.629,1678218.465,1707719.401,1709900.494,1685354.527,1723151.916,1763773.728,1780386.435
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,IBRD only,IBD,4061184.585,4046303.807,4001455.831,4024120.328,4039808.571,4106525.068,4132266.15,4102152.216,4134995.751,4171778.874,4234646.127,4238289.607,4249457.737,4363759.661,4495804.992,4601577.694,4672177.725,4749074.574,4802121.142,4771348.317,4889376.541,4938855.215,5004824.492,5015075.799,5053795.481,5079236.323,5101055.94,5162263.827,5216413.45,5231053.766
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,IDA & IBRD total,IBT,4853482.104,4863597.767,4839425.43,4880182.449,4918284.42,4997052.788,5031790.222,5007047.919,5052968.121,5097170.051,5168960.438,5178110.299,5214791.976,5366282.264,5508893.531,5648669.838,5732456.998,5836332.926,5914820.117,5894270.202,6049415.567,6113318.2,6166077.858,6192871.515,6244882.024,6283676.292,6328252.315,6408300.92,6491084.62200001,6527130.99
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,IDA blend,IDB,285819.184,297926.218,301811.44,305649.94,311808.753,310661.421,316177.494,311889.154,307350.505,303319.623,303636.492,308386.807,306273.058,322798.7,331051.241,337906.534,344435.456,355535.978,361921.192,360127.727,371469.669,382673.939,386489.394,390192.86,394212.289,400323.892,411737.245,418558.667,433063.458,445618.778
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,IDA only,IDX,506478.335,519367.742,536158.159,550412.181,566667.096,579866.299,583346.578,593006.549,610621.865,622071.554,630677.819,631433.885,659061.181,679723.903,682037.298,709185.61,715843.817,731722.374,750777.783,762794.158,788569.357,791789.046,774763.972,787602.856,796874.254,804116.077,815459.13,827478.426,841607.714,850458.446
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,IDA total,IDA,792297.519,817293.96,837969.599,856062.121,878475.849,890527.72,899524.072,904895.703,917972.37,925391.177,934314.311,939820.692,965334.239,1002522.603,1013088.539,1047092.144,1060279.273,1087258.352,1112698.975,1122921.885,1160039.026,1174462.985,1161253.366,1177795.716,1191086.543,1204439.969,1227196.375,1246037.093,1274671.172,1296077.224
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Late-demographic dividend,LTE,2280750.694,2262465.108,2234637.184,2217577.195,2214996.143,2236865.156,2221949.714,2163480.064,2165336.551,2169489.63,2187436.098,2204403.936,2231926.016,2322586.85,2400871.772,2474068.611,2521177.877,2568802.663,2600073.345,2616493.308,2721375.621,2783312.285,2791026.676,2823033.504,2841197.984,2852005.286,2834074.548,2863061.078,2917719.557,2957542.153
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Latin America & Caribbean,LCN,840374.351,861099.137,874738.969,890228.188,907288.349,928612.382,935199.068,957556.245,969078.205,964695.014,982528.951,1001781.531,1021609.601,1048075.868,1084817.625,1102812.444,1107183.167,1112405.115,1119247.892,1111600.032,1128509.173,1133131.488,1153602.229,1151794.218,1167756.111,1174491.602,1169860.055,1151992.03,1131924.443,1127450.269
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Latin America & Caribbean (excluding high income),LAC,667177.475,676105.233,687711.972,698688.779,712044.505,720546.032,711621.428,722863.883,730831.898,738838.657,749977.93,768578.249,796414.341,829643.193,852765.394,864846.794,868912.339,875947.23,879456.108,882599.339,903601.197,906223.32,912952.376,909518.965,927642.274,941365.067,946802.068,948055.055,946609.383,961067.66
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Latin America & the Caribbean (IDA & IBRD countries),TLA,825506.735,846608.527,860248.858,876649.232,893317.805,914843.112,920768.335,943259.393,954786.642,950566.399,968337.641,987739.79,1007393.987,1033676.001,1070903.095,1089609.174,1093574.02,1098700.573,1105300.644,1097065.811,1114103.126,1118391.147,1138874.989,1137022.172,1152989.144,1160213.333,1155480.828,1138035.596,1117920.033,1113736.035
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Least developed countries: UN classification,LDC,445926.617,452329.067,463117.483,473955.998,488285.501,502229.602,509643.056,519740.946,541299.391,553670.129,564032.521,567571.757,595858.239,618977.298,631810.837,660187.386,668359.744,688713.588,709376.842,720147.329,745782.628,749424.28,740675.698,757728.897,767905.351999999,776008.898,787690.595,798953.172,808883.253,816694.504
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Low & middle income,LMY,4641817.698,4643169.359,4620288.32,4657207.311,4692157.968,4758211.623,4776990.554,4740517.229,4783990.599,4840575.894,4906258.802,4916390.3,4961791.407,5119804.645,5248812.019,5381903.683,5465879.686,5572432.918,5648811.38900001,5640915.363,5800406.636,5865752.213,5904990.728,5930457.602,5985390.576,6030904.83,6086728.604,6185674.774,6287618.811,6343006.276
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Low income,LIC,281387.349,285700.652,292204.606,293573.642,299967.144,303553.75,311454.329,319272.629,334785.812,338360.19,344459.67,345485.591,365587.429,378413.772,389106.399,406096.859,409460.283,424340.449,439682.611,447154.361,462900.297,466578.01,459708.651,470314.105,479510.999,490510.358,502553.831,508829.44,519910.211,524414.472
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Lower middle income,LMC,1729964.312,1766687.695,1787098.395,1813717.646,1837014.68,1871351.262,1901177.634,1912574.524,1918614.925,1953140.342,1975558.88,1971978.353,1969714.934,2020604.529,2046382.188,2087643.359,2117126.087,2152425.416,2171414.69,2165793.528,2192783.33,2217086.596,2217804.977,2229683.829,2256970.699,2279332.786,2332688.256,2369612.049,2395809.861,2392672.815
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Middle East & North Africa,MEA,475704.467,470890.057,490071.036,518792.615,540345.87,558145.884,571928.262,595408.297,617768.967,630034.92,659019.539,649412.267,640758.04,670612.153,696545.639,720469.03,739607.45,749391.366,764719.033,755009.179,778878.085,759966.834,805971.453,786695.591,785039.126,800411.963,853267.004,885035.35,902565.792,890481.078
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Middle East & North Africa (excluding high income),MNA,362468.546,346170.411,355480.491,378542.413,398868.945,413341.456,422902.757,439845.249,461285.509,476948.329,496000.477,487502.546,481141.467,496710.882,517575.852,532111.92,546918.397,556947.583,564247.233,562706.768,577435.432,542094.162,579257.527,554251.263,551409.016,559532.154,602617.708,637508.925,649642.123,636654.756
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Middle East & North Africa (IDA & IBRD countries),TMN,362468.546,346170.411,355480.491,378542.413,398868.945,413341.456,422902.757,439845.249,461285.509,476948.329,496000.477,487502.546,481141.467,496710.882,517575.852,532111.92,546918.397,556947.583,564247.233,562706.768,577435.432,542094.162,579257.527,554251.263,551409.016,559532.154,602617.708,637508.925,649642.123,636654.756
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Middle income,MIC,4342344.604,4333888.242,4301564.073,4331684.254,4355534.825,4416895.905,4429927.66,4384230.544,4411328.355,4464085.169,4522726.72,4532632.487,4555536.761,4700042.72,4826775.577,4943408.274,5024653.957,5117916.694,5181609.938,5165116.812,5304695.795,5370128.03,5427797.195,5446567.815,5494355.675,5539291.313,5586911.264,5678096.8,5769970.51,5820318.407
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,North America,NAC,718927.37,722147.83,727491.89,722064.68,736108.89,736896.16,736502.96,728875.77,719029.34,705902.22,701923.72,697280.88,692156.06,693200.93,695149.33,697930.55,700768.78,704900.2,709331.39,695627.97,713301,719339.37,730731.52,735974.85,761649.67,762697.45,746795.59,767044.85,811122.1,846205.6
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,OECD members,OED,1760544.122,1757388.585,1752865.2,1749086.521,1762735.282,1760428.82,1754322.511,1746037.22,1730266.499,1722170.663,1724779.212,1718446.132,1700140.613,1656263.661,1667353.495,1645132.04,1662870.886,1660746.666,1642283.058,1623068.095,1629178.566,1673948.31,1678393.198,1629990.745,1668969.565,1667934.731,1636947.309,1678239.007,1720976.291,1742420.92
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Other small states,OSS,38556.456,39993.437,41055.643,41971.471,43117.906,44598.031,46337.427,49431.54,50666.98,51409.758,52823.414,55766.818,55552.345,56737.974,60026.677,62582.27,65388.243,65845.825,71447.342,69068.911,78103.791,83600.289,79782.612,76589.803,77505.358,76994.33,76771.382,77384.965,75598.738,74833.328
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Pacific island small states,PSS,1608.498,1647.518,1682.212,1759.753,1831.969,1898.869,1897.347,1898.456,1893.559,1881.472,1877.076,1895.718,1875.735,1892.61,1917.062,1933.675,1949.733,2014.966,2027.811,2017.574,2040.376,2067.063,2086.526,2112.13,1735.608,1765.287,1784.118,1825.153,1850.12,1911.882
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Post-demographic dividend,PST,1630641.678,1624152.05,1606835.499,1588159.384,1596631.089,1588869.77,1578147.992,1560253.137,1536940.284,1529649.836,1527198.77,1519184.657,1499936.826,1453120.544,1460712.28,1432585.115,1444318.639,1438837.577,1416156.323,1394308.531,1397142.434,1438836.561,1443758.417,1402989.619,1430633.925,1424233.907,1389675.562,1429506.204,1466568.643,1481788.55
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Pre-demographic dividend,PRE,465371.844,447224.111,464690.404,480982.917,496265.052,501893.611,508145.071,524071.226,552070.672,558665.613,569157.359,567457.759,572490.286,590140.653,617436.2,637784.798,635710.529,657330.211,676334.48,677912.601,704114.889,720411.754,720130.592,732080.653,749407.365,775709.7,805116.761,811016.114,826015.323,842208.417
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Small states,SST,60522.971,62482.539,63822.147,63368.141,63282.618,63694.121,64680.249,66534.465,66684.43,66801.447,67248.929,70651.022,70719.886,73230.834,76736.217,79708.028,83342.559,84141.811,89994.595,87881.51,97313.815,102941.312,99187.193,96266.997,96882.557,95992.589,94696.568,95554.369,93916.0549999999,93563.653
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,South Asia,SAS,689808.17,697161.384,700872.515,708338.535,714696.845,728124.63,739484.269,748914.296,757566.331,769525.045,773519.547,776397.99,775457.76,789401.389,798964.369,818214.733,835627.508,852195.739,869175.476,871238.006,880432.985,894279.804,896750.47,907423.626,914615.319,922695.175,929736.036,939978.927,952249.617,960815.977
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,South Asia (IDA & IBRD),TSA,689808.17,697161.384,700872.515,708338.535,714696.845,728124.63,739484.269,748914.296,757566.331,769525.045,773519.547,776397.99,775457.76,789401.389,798964.369,818214.733,835627.508,852195.739,869175.476,871238.006,880432.985,894279.804,896750.47,907423.626,914615.319,922695.175,929736.036,939978.927,952249.617,960815.977
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Sub-Saharan Africa,SSF,545776.944,565773.521,580816.19,589327.191,604127.759,611163.742,620872.304,626143.339,640374.836,635727.707,642244.127,644751.749,661167.645,690270.306,705440.804,732734.94,730733.553,755352.03,774635.09,771708.65,804275.657,816734.289,805352.762,812440.049,824758.349,840372.601,858361.917,868015.855,879322.869,891922.169
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Sub-Saharan Africa (excluding high income),SSA,545720.438,565715.793,580757.512,589267.483,604067.056,611102.12,620808.582,626077.285,640306.589,635657.238,642171.673,644678.588,661093.032,690194.498,705363.979,732657.033,730654.598,755271.659,774553.718,771626.247,804192.04,816649.634,805266.993,812353.031,824670.157,840283.273,858271.57,867924.428,879230.386,891828.664
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Sub-Saharan Africa (IDA & IBRD countries),TSS,545776.944,565773.521,580816.19,589327.191,604127.759,611163.742,620872.304,626143.339,640374.836,635727.707,642244.127,644751.749,661167.645,690270.306,705440.804,732734.94,730733.553,755352.03,774635.09,771708.65,804275.657,816734.289,805352.762,812440.049,824758.349,840372.601,858361.917,868015.855,879322.869,891922.169
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Upper middle income,UMC,2612380.292,2567200.547,2514465.678,2517966.608,2518520.145,2545544.643,2528750.026,2471656.02,2492713.43,2510944.827,2547167.84,2560654.134,2585821.827,2679438.191,2780393.389,2855764.915,2907527.87,2965491.278,3010195.248,2999323.284,3111912.465,3153041.434,3209992.218,3216883.986,3237384.976,3259958.527,3254223.008,3308484.751,3374160.649,3427645.592
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,World,WLD,6748500,6758084,6734709,6753658,6798311,6871563,6896150,6864057,6886591,6915308,7002950,7005347,7014992,7139379,7295272,7415268,7524982,7626488,7695500,7635382,7801931,7926696,8008105,7992348,8067667,8100992,8128442,8247060,8370617,8422482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
